"Entity","Code","Year","hdi","gdp","population_historical","owid_region","dev_status","hdi_band","gdp_band"
"Lesotho","LSO",1997,0.469,1837.6965,1988090,"Africa","Developing","Low","Lower-middle"
"Lesotho","LSO",1998,0.469,1856.6908,1998000,"Africa","Developing","Low","Lower-middle"
"Lesotho","LSO",1999,0.462,1860.7006,2003174,"Africa","Developing","Low","Lower-middle"
"Lesotho","LSO",2000,0.462,1932.158,2003862,"Africa","Developing","Low","Lower-middle"
"Lesotho","LSO",2001,0.457,2004.0334,2000816,"Africa","Developing","Low","Lower-middle"
"Lesotho","LSO",2002,0.455,2024.7872,1994629,"Africa","Developing","Low","Lower-middle"
"Lesotho","LSO",2003,0.456,2127.373,1985004,"Africa","Developing","Low","Lower-middle"
"Lesotho","LSO",2004,0.454,2178.6648,1971085,"Africa","Developing","Low","Lower-middle"
"Lesotho","LSO",2005,0.454,2275.016,1953032,"Africa","Developing","Low","Lower-middle"
"Lesotho","LSO",2006,0.451,2381.0203,1945025,"Africa","Developing","Low","Lower-middle"
"Lesotho","LSO",2007,0.458,2470.3147,1953221,"Africa","Developing","Low","Lower-middle"
"Lesotho","LSO",2008,0.463,2589.1663,1966490,"Africa","Developing","Low","Lower-middle"
"Lesotho","LSO",2009,0.468,2538.1934,1980846,"Africa","Developing","Low","Lower-middle"
"Lesotho","LSO",2010,0.478,2651.378,1996200,"Africa","Developing","Low","Lower-middle"
"Lesotho","LSO",2011,0.485,2749.3196,2013964,"Africa","Developing","Low","Lower-middle"
"Lesotho","LSO",2012,0.496,2894.227,2034316,"Africa","Developing","Low","Lower-middle"
"Lesotho","LSO",2013,0.502,2914.3752,2056448,"Africa","Developing","Low","Lower-middle"
"Lesotho","LSO",2014,0.509,2930.6172,2080036,"Africa","Developing","Low","Lower-middle"
"Lesotho","LSO",2015,0.517,2986.9587,2104564,"Africa","Developing","Low","Lower-middle"
"Lesotho","LSO",2016,0.526,3057.261,2130371,"Africa","Developing","Low","Lower-middle"
"Lesotho","LSO",2017,0.531,2924.681,2157068,"Africa","Developing","Low","Lower-middle"
"Lesotho","LSO",2018,0.538,2846.4182,2183564,"Africa","Developing","Low","Lower-middle"
"Lesotho","LSO",2019,0.541,2773.2864,2209365,"Africa","Developing","Low","Lower-middle"
"Lesotho","LSO",2020,0.537,2517.1104,2235679,"Africa","Developing","Low","Lower-middle"
"Lesotho","LSO",2021,0.532,2544.7825,2261496,"Africa","Developing","Low","Lower-middle"
"Lesotho","LSO",2022,0.547,2577.5454,2286067,"Africa","Developing","Low","Lower-middle"
"Lesotho","LSO",2023,0.55,2595.8296,2311429,"Africa","Developing","Medium","Lower-middle"
"Liberia","LBR",1999,0.403,1507.3147,2821636,"Africa","Developing","Low","Lower-middle"
"Liberia","LBR",2000,0.443,1868.1798,2928076,"Africa","Developing","Low","Lower-middle"
"Liberia","LBR",2001,0.448,1867.1191,3015303,"Africa","Developing","Low","Lower-middle"
"Liberia","LBR",2002,0.453,1887.646,3094739,"Africa","Developing","Low","Lower-middle"
"Liberia","LBR",2003,0.429,1308.1509,3119476,"Africa","Developing","Low","Lower-middle"
"Liberia","LBR",2004,0.442,1326.5356,3156848,"Africa","Developing","Low","Lower-middle"
"Liberia","LBR",2005,0.446,1335.6173,3300982,"Africa","Developing","Low","Lower-middle"
"Liberia","LBR",2006,0.45,1364.6035,3490739,"Africa","Developing","Low","Lower-middle"
"Liberia","LBR",2007,0.455,1422.1002,3669008,"Africa","Developing","Low","Lower-middle"
"Liberia","LBR",2008,0.459,1463.124,3820959,"Africa","Developing","Low","Lower-middle"
"Liberia","LBR",2009,0.463,1492.9982,3942987,"Africa","Developing","Low","Lower-middle"
"Liberia","LBR",2010,0.467,1538.8508,4058844,"Africa","Developing","Low","Lower-middle"
"Liberia","LBR",2011,0.471,1601.0337,4221132,"Africa","Developing","Low","Lower-middle"
"Liberia","LBR",2012,0.475,1668.9729,4373007,"Africa","Developing","Low","Lower-middle"
"Liberia","LBR",2013,0.481,1774.5206,4470187,"Africa","Developing","Low","Lower-middle"
"Liberia","LBR",2014,0.479,1750.1438,4564257,"Africa","Developing","Low","Lower-middle"
"Liberia","LBR",2015,0.48,1714.0905,4659399,"Africa","Developing","Low","Lower-middle"
"Liberia","LBR",2016,0.485,1653.3105,4755560,"Africa","Developing","Low","Lower-middle"
"Liberia","LBR",2017,0.491,1661.3029,4848875,"Africa","Developing","Low","Lower-middle"
"Liberia","LBR",2018,0.495,1647.9745,4944685,"Africa","Developing","Low","Lower-middle"
"Liberia","LBR",2019,0.497,1575.7666,5043670,"Africa","Developing","Low","Lower-middle"
"Liberia","LBR",2020,0.498,1497.377,5149439,"Africa","Developing","Low","Lower-middle"
"Liberia","LBR",2021,0.503,1539.2089,5259278,"Africa","Developing","Low","Lower-middle"
"Liberia","LBR",2022,0.508,1578.9984,5373250,"Africa","Developing","Low","Lower-middle"
"Liberia","LBR",2023,0.51,1616.9237,5492981,"Africa","Developing","Low","Lower-middle"
"Libya","LBY",1990,0.69,18121.816,4445195,"Africa","Developing","Medium","High-income"
"Libya","LBY",1991,0.7,20501.479,4544355,"Africa","Developing","High","High-income"
"Libya","LBY",1992,0.703,19532.996,4640308,"Africa","Developing","High","High-income"
"Libya","LBY",1993,0.705,18429.79,4733004,"Africa","Developing","High","High-income"
"Libya","LBY",1994,0.71,18439.658,4822003,"Africa","Developing","High","High-income"
"Libya","LBY",1995,0.712,17718.604,4906800,"Africa","Developing","High","High-income"
"Libya","LBY",1996,0.716,17804.465,4987359,"Africa","Developing","High","High-income"
"Libya","LBY",1997,0.721,18446.844,5064597,"Africa","Developing","High","High-income"
"Libya","LBY",1998,0.721,17528.31,5140658,"Africa","Developing","High","High-income"
"Libya","LBY",1999,0.724,17397.988,5217988,"Africa","Developing","High","High-income"
"Libya","LBY",2000,0.727,17742.348,5304966,"Africa","Developing","High","High-income"
"Libya","LBY",2001,0.73,17111.484,5403582,"Africa","Developing","High","High-income"
"Libya","LBY",2002,0.733,16625.059,5508364,"Africa","Developing","High","High-income"
"Libya","LBY",2003,0.739,18417.885,5619351,"Africa","Developing","High","High-income"
"Libya","LBY",2004,0.741,18846.242,5736648,"Africa","Developing","High","High-income"
"Libya","LBY",2005,0.747,20644.027,5858740,"Africa","Developing","High","High-income"
"Libya","LBY",2006,0.751,21539.627,5980165,"Africa","Developing","High","High-income"
"Libya","LBY",2007,0.754,22416.11,6104333,"Africa","Developing","High","High-income"
"Libya","LBY",2008,0.754,21909.43,6235390,"Africa","Developing","High","High-income"
"Libya","LBY",2009,0.753,20513.562,6366647,"Africa","Developing","High","High-income"
"Libya","LBY",2010,0.755,21109.969,6497778,"Africa","Developing","High","High-income"
"Libya","LBY",2011,0.715,10739.093,6343162,"Africa","Developing","High","Upper-middle"
"Libya","LBY",2012,0.758,20595.58,6179281,"Africa","Developing","High","High-income"
"Libya","LBY",2013,0.748,16553.143,6304591,"Africa","Developing","High","High-income"
"Libya","LBY",2014,0.728,12495.793,6427214,"Africa","Developing","High","Upper-middle"
"Libya","LBY",2015,0.728,12192.139,6531779,"Africa","Developing","High","Upper-middle"
"Libya","LBY",2016,0.725,11828.711,6632080,"Africa","Developing","High","Upper-middle"
"Libya","LBY",2017,0.74,15424.056,6738721,"Africa","Developing","High","High-income"
"Libya","LBY",2018,0.743,16380.852,6849014,"Africa","Developing","High","High-income"
"Libya","LBY",2019,0.737,14333.423,6950993,"Africa","Developing","High","High-income"
"Libya","LBY",2020,0.688,9976.037,7045359,"Africa","Developing","Medium","Upper-middle"
"Libya","LBY",2021,0.729,12641.51,7135138,"Africa","Developing","High","Upper-middle"
"Libya","LBY",2022,0.741,11456.077,7223757,"Africa","Developing","High","Upper-middle"
"Libya","LBY",2023,0.721,12478.144,7305611,"Africa","Developing","High","Upper-middle"
"Lithuania","LTU",1990,0.745,20845.207,3694967,"Europe","Developing","High","High-income"
"Lithuania","LTU",1991,0.738,19628.684,3701357,"Europe","Developing","High","High-income"
"Lithuania","LTU",1992,0.723,15472.62,3697504,"Europe","Developing","High","High-income"
"Lithuania","LTU",1993,0.705,13023.498,3680148,"Europe","Developing","High","Upper-middle"
"Lithuania","LTU",1994,0.699,11833.457,3654839,"Europe","Developing","Medium","Upper-middle"
"Lithuania","LTU",1995,0.706,12317.232,3626997,"Europe","Developing","High","Upper-middle"
"Lithuania","LTU",1996,0.723,13035.148,3599662,"Europe","Developing","High","Upper-middle"
"Lithuania","LTU",1997,0.739,14221.694,3573364,"Europe","Developing","High","High-income"
"Lithuania","LTU",1998,0.751,15394.168,3547722,"Europe","Developing","High","High-income"
"Lithuania","LTU",1999,0.762,15333.7,3522856,"Europe","Developing","High","High-income"
"Lithuania","LTU",2000,0.778,15969.836,3500358,"Europe","Developing","High","High-income"
"Lithuania","LTU",2001,0.787,17146.045,3472957,"Europe","Developing","High","High-income"
"Lithuania","LTU",2002,0.799,18445.715,3444001,"Europe","Developing","High","High-income"
"Lithuania","LTU",2003,0.812,20558.402,3415225,"Europe","Developed","Very High","High-income"
"Lithuania","LTU",2004,0.821,22142.383,3376654,"Europe","Developed","Very High","High-income"
"Lithuania","LTU",2005,0.828,24245.934,3322225,"Europe","Developed","Very High","High-income"
"Lithuania","LTU",2006,0.834,26458.053,3269761,"Europe","Developed","Very High","High-income"
"Lithuania","LTU",2007,0.839,29740.268,3231322,"Europe","Developed","Very High","High-income"
"Lithuania","LTU",2008,0.849,30828.797,3198432,"Europe","Developed","Very High","High-income"
"Lithuania","LTU",2009,0.851,26547.37,3163204,"Europe","Developed","Very High","High-income"
"Lithuania","LTU",2010,0.854,27225.742,3097660,"Europe","Developed","Very High","High-income"
"Lithuania","LTU",2011,0.86,29608.605,3028588,"Europe","Developed","Very High","High-income"
"Lithuania","LTU",2012,0.862,31323.63,2988281,"Europe","Developed","Very High","High-income"
"Lithuania","LTU",2013,0.865,32922.773,2958306,"Europe","Developed","Very High","High-income"
"Lithuania","LTU",2014,0.866,34459.82,2933118,"Europe","Developed","Very High","High-income"
"Lithuania","LTU",2015,0.869,35770.94,2905726,"Europe","Developed","Very High","High-income"
"Lithuania","LTU",2016,0.875,37196.375,2869051,"Europe","Developed","Very High","High-income"
"Lithuania","LTU",2017,0.885,39459.9,2829273,"Europe","Developed","Very High","High-income"
"Lithuania","LTU",2018,0.889,41797.613,2802430,"Europe","Developed","Very High","High-income"
"Lithuania","LTU",2019,0.894,43868.605,2795011,"Europe","Developed","Very High","High-income"
"Lithuania","LTU",2020,0.888,43875.64,2795711,"Europe","Developed","Very High","High-income"
"Lithuania","LTU",2021,0.887,46575.69,2794443,"Europe","Developed","Very High","High-income"
"Lithuania","LTU",2022,0.888,47238.098,2816872,"Europe","Developed","Very High","High-income"
"Lithuania","LTU",2023,0.895,46740.41,2854061,"Europe","Developed","Very High","High-income"
"Luxembourg","LUX",1990,0.787,82483.01,381666,"Europe","Developing","High","High-income"
"Luxembourg","LUX",1991,0.796,88420.48,386773,"Europe","Developing","High","High-income"
"Luxembourg","LUX",1992,0.801,88841.42,391922,"Europe","Developed","Very High","High-income"
"Luxembourg","LUX",1993,0.812,91338.95,397153,"Europe","Developed","Very High","High-income"
"Luxembourg","LUX",1994,0.82,93546.27,402544,"Europe","Developed","Very High","High-income"
"Luxembourg","LUX",1995,0.824,93562.46,408185,"Europe","Developed","Very High","High-income"
"Luxembourg","LUX",1996,0.832,93587.95,413725,"Europe","Developed","Very High","High-income"
"Luxembourg","LUX",1997,0.837,97431.27,418919,"Europe","Developed","Very High","High-income"
"Luxembourg","LUX",1998,0.845,102649.54,424106,"Europe","Developed","Very High","High-income"
"Luxembourg","LUX",1999,0.858,109551.66,429855,"Europe","Developed","Very High","High-income"
"Luxembourg","LUX",2000,0.861,115588.41,436090,"Europe","Developed","Very High","High-income"
"Luxembourg","LUX",2001,0.863,117732.08,441701,"Europe","Developed","Very High","High-income"
"Luxembourg","LUX",2002,0.868,120262.86,446348,"Europe","Developed","Very High","High-income"
"Luxembourg","LUX",2003,0.87,121922.36,451802,"Europe","Developed","Very High","High-income"
"Luxembourg","LUX",2004,0.878,125288.49,458256,"Europe","Developed","Very High","High-income"
"Luxembourg","LUX",2005,0.879,126449.625,465327,"Europe","Developed","Very High","High-income"
"Luxembourg","LUX",2006,0.88,131936.4,472821,"Europe","Developed","Very High","High-income"
"Luxembourg","LUX",2007,0.883,140435.8,480225,"Europe","Developed","Very High","High-income"
"Luxembourg","LUX",2008,0.896,137533.73,488947,"Europe","Developed","Very High","High-income"
"Luxembourg","LUX",2009,0.905,130637.42,498144,"Europe","Developed","Very High","High-income"
"Luxembourg","LUX",2010,0.909,133098.05,507375,"Europe","Developed","Very High","High-income"
"Luxembourg","LUX",2011,0.911,131531.75,518535,"Europe","Developed","Very High","High-income"
"Luxembourg","LUX",2012,0.914,130529.234,530907,"Europe","Developed","Very High","High-income"
"Luxembourg","LUX",2013,0.919,131592.6,543317,"Europe","Developed","Very High","High-income"
"Luxembourg","LUX",2014,0.924,131898.62,556243,"Europe","Developed","Very High","High-income"
"Luxembourg","LUX",2015,0.913,131746.33,569497,"Europe","Developed","Very High","High-income"
"Luxembourg","LUX",2016,0.916,135355.89,583469,"Europe","Developed","Very High","High-income"
"Luxembourg","LUX",2017,0.913,133845.17,596451,"Europe","Developed","Very High","High-income"
"Luxembourg","LUX",2018,0.915,132889.08,608055,"Europe","Developed","Very High","High-income"
"Luxembourg","LUX",2019,0.916,134105.64,620116,"Europe","Developed","Very High","High-income"
"Luxembourg","LUX",2020,0.916,130689.5,630545,"Europe","Developed","Very High","High-income"
"Luxembourg","LUX",2021,0.918,137947.34,640233,"Europe","Developed","Very High","High-income"
"Luxembourg","LUX",2022,0.922,137059.19,653267,"Europe","Developed","Very High","High-income"
"Luxembourg","LUX",2023,0.922,132846.58,665058,"Europe","Developed","Very High","High-income"
"Madagascar","MDG",1999,0.436,1687.2314,16000457,"Africa","Developing","Low","Lower-middle"
"Madagascar","MDG",2000,0.443,1707.3855,16516293,"Africa","Developing","Low","Lower-middle"
"Madagascar","MDG",2001,0.451,1754.6101,17032888,"Africa","Developing","Low","Lower-middle"
"Madagascar","MDG",2002,0.448,1491.6256,17549869,"Africa","Developing","Low","Lower-middle"
"Madagascar","MDG",2003,0.458,1590.2839,18071806,"Africa","Developing","Low","Lower-middle"
"Madagascar","MDG",2004,0.465,1625.7778,18606549,"Africa","Developing","Low","Lower-middle"
"Madagascar","MDG",2005,0.47,1653.9325,19159663,"Africa","Developing","Low","Lower-middle"
"Madagascar","MDG",2006,0.474,1692.7548,19730869,"Africa","Developing","Low","Lower-middle"
"Madagascar","MDG",2007,0.482,1737.6652,20318540,"Africa","Developing","Low","Lower-middle"
"Madagascar","MDG",2008,0.49,1800.6693,20923790,"Africa","Developing","Low","Lower-middle"
"Madagascar","MDG",2009,0.493,1678.999,21547225,"Africa","Developing","Low","Lower-middle"
"Madagascar","MDG",2010,0.493,1640.9562,22183297,"Africa","Developing","Low","Lower-middle"
"Madagascar","MDG",2011,0.494,1620.1902,22822256,"Africa","Developing","Low","Lower-middle"
"Madagascar","MDG",2012,0.496,1623.4409,23462392,"Africa","Developing","Low","Lower-middle"
"Madagascar","MDG",2013,0.497,1616.2273,24109241,"Africa","Developing","Low","Lower-middle"
"Madagascar","MDG",2014,0.5,1626.017,24764298,"Africa","Developing","Low","Lower-middle"
"Madagascar","MDG",2015,0.501,1633.2649,25426654,"Africa","Developing","Low","Lower-middle"
"Madagascar","MDG",2016,0.501,1654.671,26099905,"Africa","Developing","Low","Lower-middle"
"Madagascar","MDG",2017,0.505,1675.5592,26788326,"Africa","Developing","Low","Lower-middle"
"Madagascar","MDG",2018,0.501,1684.6494,27494881,"Africa","Developing","Low","Lower-middle"
"Madagascar","MDG",2019,0.495,1713.7961,28219511,"Africa","Developing","Low","Lower-middle"
"Madagascar","MDG",2020,0.483,1551.1256,28953509,"Africa","Developing","Low","Lower-middle"
"Madagascar","MDG",2021,0.481,1599.4127,29691033,"Africa","Developing","Low","Lower-middle"
"Madagascar","MDG",2022,0.483,1622.6108,30437216,"Africa","Developing","Low","Lower-middle"
"Madagascar","MDG",2023,0.487,1643.3093,31195885,"Africa","Developing","Low","Lower-middle"
"Malawi","MWI",1990,0.306,1047.4644,9545814,"Africa","Developing","Low","Low-income"
"Malawi","MWI",1991,0.31,1104.3905,9844177,"Africa","Developing","Low","Lower-middle"
"Malawi","MWI",1992,0.318,994.0365,10135031,"Africa","Developing","Low","Low-income"
"Malawi","MWI",1993,0.324,1074.5848,10283993,"Africa","Developing","Low","Low-income"
"Malawi","MWI",1994,0.325,975.8497,10164857,"Africa","Developing","Low","Low-income"
"Malawi","MWI",1995,0.37,1140.7561,10150070,"Africa","Developing","Low","Lower-middle"
"Malawi","MWI",1996,0.375,1200.3206,10352180,"Africa","Developing","Low","Lower-middle"
"Malawi","MWI",1997,0.379,1221.094,10561988,"Africa","Developing","Low","Lower-middle"
"Malawi","MWI",1998,0.384,1241.5243,10792827,"Africa","Developing","Low","Lower-middle"
"Malawi","MWI",1999,0.392,1249.7753,11047768,"Africa","Developing","Low","Lower-middle"
"Malawi","MWI",2000,0.394,1239.3917,11315896,"Africa","Developing","Low","Lower-middle"
"Malawi","MWI",2001,0.4,1149.5804,11593011,"Africa","Developing","Low","Lower-middle"
"Malawi","MWI",2002,0.407,1140.8428,11880377,"Africa","Developing","Low","Lower-middle"
"Malawi","MWI",2003,0.414,1176.1239,12181526,"Africa","Developing","Low","Lower-middle"
"Malawi","MWI",2004,0.421,1208.2197,12500688,"Africa","Developing","Low","Lower-middle"
"Malawi","MWI",2005,0.427,1214.7427,12839988,"Africa","Developing","Low","Lower-middle"
"Malawi","MWI",2006,0.436,1237.2739,13198644,"Africa","Developing","Low","Lower-middle"
"Malawi","MWI",2007,0.444,1318.3319,13576290,"Africa","Developing","Low","Lower-middle"
"Malawi","MWI",2008,0.455,1378.4288,13976359,"Africa","Developing","Low","Lower-middle"
"Malawi","MWI",2009,0.465,1449.7261,14395732,"Africa","Developing","Low","Lower-middle"
"Malawi","MWI",2010,0.475,1504.3751,14826420,"Africa","Developing","Low","Lower-middle"
"Malawi","MWI",2011,0.483,1533.2289,15264976,"Africa","Developing","Low","Lower-middle"
"Malawi","MWI",2012,0.488,1518.1481,15709541,"Africa","Developing","Low","Lower-middle"
"Malawi","MWI",2013,0.494,1555.5061,16161772,"Africa","Developing","Low","Lower-middle"
"Malawi","MWI",2014,0.5,1597.5648,16621485,"Africa","Developing","Low","Lower-middle"
"Malawi","MWI",2015,0.504,1597.6914,17085543,"Africa","Developing","Low","Lower-middle"
"Malawi","MWI",2016,0.506,1593.5955,17557696,"Africa","Developing","Low","Lower-middle"
"Malawi","MWI",2017,0.508,1613.0593,18039666,"Africa","Developing","Low","Lower-middle"
"Malawi","MWI",2018,0.51,1638.9166,18528036,"Africa","Developing","Low","Lower-middle"
"Malawi","MWI",2019,0.513,1687.2894,19025698,"Africa","Developing","Low","Lower-middle"
